mv89psg6zh4_33_46, a person is playing with water, a bird in a sink n playing with water / a bird is playing in a sink / a bird is playing in tap water / a bird is bathing in the sink / a bird is taking a shower in a sink / the bird is taking a bath in the sink / a bird is bathing in a sink / a bird is showering in the sink / a parrot is playing inside the wash basin / a bird is having a bath in the kitchen sink / the bird is drinking water / the bird is taking a bath under the faucet / a bird walks under a running tap in a sink / a bird is playing in the sink / a bird in a sink keeps getting under the running / a in a kitchen sink playing under the running / a bird is playing / a bird is playing in a sink with running water / a faucet is running while a bird stands in the / a bird is taking a bath in a sink / a parakeet is taking a shower in a sink / a bird gets washed / a bird is bathing in a sink / the white took a bath in the sink / a bird is drinking out of the sink / a bird is standing in a sink drinking water that / a bird is splashing around under a running faucet / a bird is taking a bath / a bird is bathing in a sink under running water
qeKX-N1nKiM_74_77, a person is slicing a cucumber, a woman slices / someone is slicing some pumpkin / someone is slicing a piece of pumpkin / anyone is making dish / someone is cutting up some fruit / there is preparing the item / the lady sliced a / someone is slicing fruit / a chef is slicing a piece of fruit / the person is cutting the something / a person is slicing a / a woman is slicing squash with a knife / the woman is slicing pumpkin / the person is cutting the something / someone is slicing a piece of yellow vegetable or fruit / a woman is slicing pumpkin / a man is cutting the fruit / someone is slicing an orange vegetable with a green skin / a man is making slices of sweet / someone is slicing some pumpkin / someone slices / how to make japanese rice bowl / a woman is slicing a pumpkin / someone cutting the slices of pumpkin / the woman is slicing pumpkin / a woman is cutting a pumpkin / how to cook / a woman is slicing a / a person is slicing / someone sliced some / a woman is slicing up vegetables / a person cuts up vegetables / a person is making the japanese food / a woman is cutting a pumpkin
tBj4Ny19vfQ_54_59, an animal is walking, a animal is eating leaves / a animal is eating some leaves / good that animals to speak / an animal is eating / is grazing / the is walking through the plants / a is eating some then he swims / an animal walks in the forest / the animal is looking for food / an animal is eating leaves / the animal sniffed at leaves / a animal in the woods is sniffing / the is eating leaves / the animal sniffed the leaves / animal is walking in the forest / a pig is searching for its food in jungle / natural life of wild animals / some kind of large animal is walking through the woods / different animals are doing different things / the animal is roaming in jungle for food / a is pushing across a branch and moving ahead / a animal is eating leaves / a polar bear is standing on the / an animal is bathing / an aardvark is eating leaves / animals are more have more and are / an animal is eating a branch / one animal living in land and water / eating leaves / a polar bear is standing / the animal is in the woods / an animal walks through the jungle / a is living in its jungle home / the animal is walking / an animal is walking and swimming / an aardvark moves through a forest / an animal is walking in the woods / a man talking about a cheetah running penguins together
fMXfphSi6Yw_7_12, two men are jumping, a girl met accident in / a girl is jumping on the stick / the girl met with an accident while doing the / a falling off a balance beam / the fell on the balance beam / a girl falls off a balance beam / a girl fall down on bar during game / the girl fell off the balance beam / a woman is doing / a girl is doing flips on a balance beam / a woman fall while doing / a herself on the balance beam / a lady is doing / a girl falls hard between her legs on the / a girl is falling when she performs / a girl is doing / a woman performing on a narrow beam loses her / a girl falls on the balance beam / a girl has an accident while doing / accident the circle of pain / a girl falling on a balance beam / a person is performing / accident the circle of pain / a accident in the circle of pain / young girls doing get injured on the beam / a girl is doing flips across a balance beam / a girl is doing but an accident / a girl met a serious accident while act / a woman fell down while doing / a girl is doing / a girl doing / a female performing on balance beam and gets / a girl is doing and falling down / one person have the circle of pain in accident at / a falls on her while using a balance / a falls off a balance beam / a is doing back flips then falls / a girl showing some amazing movements / a lady has an accident on the balancing bar / a woman misses her landing / play game / a guy is performing the / a female does a flip then falls / a does two flips on a balance beam but / a takes a on a balancing beam / a is falling on the balance beam / the woman is doing and fell / he is can be jumping / a girl is falling while doing / a girl is doing flips on a bar / a lands a flip on the balance beam / a misses her landing on a bar / a girl fall down while performing / while performing on a balance beam a girl falls on
u9prcUCHlqM_73_80, a girl is riding a horse, the person is doing the something / a is describing / a man walks and talks in a field carrying / a man is carrying a tripod through a field / the person is shooting the something / a man talking and walking on a green field / a man carries a tripod / a man is talking about a blanket of / the person is walking / a man talks to the camera while walking through a / a man is taking / a man is talking while carrying photograph equipment / the man talked as he carried his camera equipment / a man is walking with a tripod / a man is talking while walking outdoors carrying a black / the man talking with the camera stand and the camera / a man is carrying his camera equipment and talking / a man talks while camera equipment / a man is and walking / the photographer talked as he carried his equipment / a man walking carrying equipment / a man is speaking something / a man is carrying a tripod and talking / a man is carrying a tripod / a man is speaking and walking / someone is walking in a field / a man giving tips / a man carries camera equipment through a field / a man is carrying his camera / the man is carrying photo equipment / a man is walking and talking / a man with camera equipment walks down a trail / a man is having camera stand on his shoulder / a man carries a camera on his shoulder / the man was give to tips / the man is carrying camera equipment / a man is carrying camera equipment while walking
fY0lZTWlBAg_470_485, a woman is dancing, a woman with a in her hand is doing / a girl is dancing / a woman does exercise / a young woman is exercising / a woman is dancing on floor / a girl jump rope cardio workout / a girl is exercising / the woman is exercising / a woman is dancing / a women is doing exercise / a girl is doing rope workout / a woman is doing aerobics / a woman is jumping in the room / a women is exercising / a lady is showing exercise / a girl doing exercise / a woman is working out / an aerobics shows cardio workout / a woman practicing her home / a woman is performing aerobics / a girl is dancing / woman is exercising / a girl is jumping in the floor / a woman holding a jump rope is exercising / a woman is stepping side to side / a woman working out in a room / a woman is exercising by stepping from right to left / a girl is doing an exercise / a woman is doing exercise / a woman is walking side to side / a woman is doing side step exercises / the girl is showing minute jump rope cardio workout / a woman jumping rope / a woman is moving from side to side near a / a woman is exercising / a girl is dancing / a woman is exercising / a woman is doing exercise / a girl doing aerobics by playing music / a young girl / a girl is exercising / a woman is performing aerobics / a girl doing for health / the lady moved back and forth in the room / a lady is doing exercise / the person is exercising / a woman is exercising by stepping from side to side / a girl is exercising / the girl exercised to a video / a woman is exercising / a player is jumping on rope cardio workout / a woman is doing side steps / a woman is doing exercise / a woman is doing exercise / a woman is working out
yAD_TS5L2d4_4_11, a cat is playing, a monkey is scratching itself / a monkey is playing on its own / a monkey scratches itself / the animal is sitting / a monkey is rubbing is hand / a monkey is moving its right arm quickly / a monkey is itching / the monkey is itching / a monkey is itching itself / a monkey is scratching itself / a monkey is scratching its arm / a monkey is scratching himself / a monkey scratches himself / a baby monkey scratches itself / a monkey scratching itself / a money is scratching its arm / a monkey itching it self / a monkey is scratching himself / the monkey is taking the rest / the monkey scratched his / featuring a monkey / a small monkey scratches its arm / a monkey is sitting on carpet scratching itself / a monkey scratching itself / a monkey is sitting and rubbing its skin / an animal scratches itself / a monkey is playing / the monkey scratched his stomach / a monkey scratches his arm / the monkey is scratching his body / a monkey is scratching himself / a monkey is itching its body / a monkey is scratching itself / a monkey is sitting and scratching / a monkey is scratching / a monkey doing some funny acts / a monkey is itching its arm / a monkey is scratching itself / a monkey is scratching
jcIrD7rNvTM_10_21, a dog is walking on the ground, a dog with three legs is walking in the yard / a three dog is walking / a three leg dog is searching / a three walks outside / the dog talking on 3 legs / a dog playing in the ground / a 3 dog is walking around a yard / a three dog walks in its yard / a three dog is walking / a three dog is walking in the yard / the dog is walking in the grass / a dog named who has from / a dog is walking in a yard / the dog walked in the yard / the dog is walking / a dog is walking in the grass / a three dog is walking through the grass / a dog is wondering / a dog walking on garden / good / an animal feeding in the field / a three dog is walking across the grass / a dog walking on grass / a dog is walking in the grass / a 3 dog walks through the grass / a three dog is walking through the grass / a dog with three legs in the field / the three leg dog is walking on the grass / this shows a little three dog doing / a dog with three legs is walking on grass / a dog is walking around outside / dog is playing / a pet dog walks on 3 legs / a dog walks across a yard / the dog is walking on three legs / a dog walks / a black dog is walking on a grassy patch of / a dog walks across the grass / a dog is walking with only three legs / a dog is walking on grass / a three dog is walking around / a dog with out one hand walk in the farm / a dog is walking in the grass / the dog is walking / a dog around on the grass / a dog is walking around / a dog is walking in grass / a dog is walking / a 3 dog is walking / a dog with three legs is walking / the three dog walked in the yard / a three leg dog is walking / a with three legs roaming in the / a three dog making his way across the yard / a three dog walking / a dog walking with his three legs / a dog walks through the grass and stops
kWLNZzuo3do_24_31, a woman is slicing green onions, a woman is chopping some herbs / a woman is chopping up / the woman is slicing / a woman chops herbs / the lady cut up the greens / a woman is slicing some leaves / a woman is cutting some leaves with a knife / a chef is cutting up / the woman is cutting / a woman is cutting herbs / a woman is chopping / the person is cooking / a woman is chopping / a woman is chopping some herbs / a woman is chopping / a man cooking his kichen / a woman is slicing some herbs / how to make noodle / a woman dices a leafy plant / a woman is chopping up / a woman is cutting a leafy green plant into small / a man cooking his kichen / a woman is slicing vegetables / a woman is slicing with a knife / a woman is chopping some herbs / a girl is cutting some vegetable / a woman chops a small bunch of japanese / a woman is slicing coriander leaves / the woman is cutting / the lady is cutting up / the woman is slicing / a woman cuts up some / a woman chops the stems and leaves of a green / the lady chopped up the greens / a women is making the noodles / a lady cutting some kind of / a woman is slicing some / the lady cut up the greens / a chef is boiling / a woman is chopping the stems and leaves of a / the lady cut up the greens / the women is cutting the leaves / a woman is cutting a leafy green plant into small / a lady is cutting the leafy vegetable / a woman is chopping / a women is making dish / a woman is chopping a small bunch of into / a woman chops / a person is cutting a vegetable on a cutting board / a woman is chopping up / the person is cutting the something / a woman is chopping herbs / lady prepares the food with her cute dog / a woman with a knife is slicing a green vegetable / a woman is chopping / a woman is cutting some herbs / a woman is chopping herbs / the lady sliced the greens / a women is making dish / a woman is cutting some herbs / a woman is chopping / a woman is chopping some leaves / a woman cuts vegetables / cooking with a dog showing how to make noodles / a lady is cutting the vegetable
gp8XjWSoP2k_0_10, a cat is playing, a is sitting in someones hand / a is eating food / a person is holding a / a black pet is shown / a man holds a small / someone is holding a / a person is showing off a baby / a man is holding a pet animal / a person is holding a animal / a is looking here and there / a new was carried by a man / a man holding a in his hands and playing / someone is holding a baby / a baby of / someone holds a / it is small / a person is holding a young / the person is holding a / a is holding his new / a person is catching the rat in his hand / a looks at the camera / an animal is being held / someone held a baby / a person is holding a / a men with a / a man is showing off his new pet / a man hold the little in his hand / a baby animal playing a persons hand / a woman carrying / a boy with / a man is holding a in one hand / a person is holding a / a man is holding a in his hand / a baby is being held up for the camera / some animals are sitting in hand / a person with a baby / some animal is lying on its hand / someone held a baby / someone holds a baby in one hand / a person is holding a baby / a man is holding a in his left hand / a baby is being held in someones hand / a man is holding a new / a boy is holding a baby / someone holding a baby / a man is holding a / the man is holding a / a man is holding his new in his hand
zSPBC8EO6dY_64_73, a man is pushing a car, two men pulling back an air plane / a pilot turns a plane / men are trying to a small plane / two men try to push a small plane / the man is pushing the airplane / two men trying to pull out a small flight from / the given to a pilot after he from / a man is pushing a plane backward / a man is a small airplane / the two men moved the small plane / the men are moving the plane / two men are pushing a small airplane / two men pushed a plane / airplane landing and pilot gets soaked with by friends / a man is pushing a mini aircraft which is / a pilot is pushing an aircraft / pilot and his are pushing a plane / two men are pushing a air plane / a man pushing a plane / a is his aircraft / two men pull a plane / two men are pushing a airplane / two men standing near an aircraft / a man is pushing his plane backwards / two men are pushing an airplane / very nice flight / a plane is getting ready to take off / a man is onto a small plane / two men are pushing a small plane / a man is pushing a single airplane / two men are pushing a plane / one man trying to move the flight / two men are trying to push a plane / the men are pushing the plane / men are pulling a / a man is moving a flight / two men are pushing an airplane / two men are talking to each other / the pilot is pushing the plane / a man is doing something to the outside of an / a flight attempts pulling a plane / men are arranging the direction of the helicopter / a man checks the on a plane / two people are a plane / two men are trying to push the flight / two men are moving an aeroplane / two men are pushing a plane / an try to flying / a man is pushing an airplane backwards / two people are trying to push a plane / two guys are standing near the flight
kI6MWZrl8v8_149_161, a man is dancing, a man is playing a guitar and singing / a man is standing / a kid is playing guitar / a man is singing and playing guitar in an airport / a man singing on the stage / plays the guitar and sings while sitting beside / the man is singing and playing the guitar / a man is playing the guitar and singing / a man is playing a guitar in an airport / playing a guitar in an airport / the man played his guitar to a women in the / center / a man is playing a guitar in an airport / plying music / a man is playing the guitar and singing in an / a man is playing guitar / a man is playing a guitar and singing / playing his guitar and sitting next to bob / very / a man is singing and playing a guitar / a man plays the guitar / a man played his guitar and sang to a lady / sits next to a woman plays the guitar / a man is singing / a man is playing a guitar / a man is playing a guitar and singing / a man is singing and playing guitar / the man is singing and playing the guitar / a man is singing a song in a building / is playing a guitar and singing in a
nZSFn51l3hc_318_326, a woman is slicing meat, a person removes fat from meat / a man cooking his kichen / a person cuts fat off meat / a person is cutting the meat / a person cuts meat / someone is cutting the fat off an uncooked rack / flesh is been cut / the man is cutting the fat off the pork / someone is cutting the fat off a slab of / a man is pealing the flesh / a man is cutting raw meat for bbq / someone is trimming fat from a piece of meat / a person cuts the fat off meat / a man is cutting meat with knife / a man is trimming meat / the person is cutting the mutton / the man cut the fat off the / a person is cutting fat from some / someone is cutting a piece of fat off of a / someone is cutting fat from a piece of meat / the man cut off some fat from the rack of / the man is removing the fat from the / the man cut off fat from the meat / a person is cutting fat off of some before / someone is cutting fat off of meat / a man is trimming fat off of some meat / a man making the chicken in the kitchen / a man is cutting the meat / a person is cutting fat off a rack of / one men the food / anyone is making dish / someone is cutting fat off of some meat / a person is cutting a piece of meat
g2IYQq7IkXc_124_132, a polar bear is walking, polar bears are playing in the snow / two polar bears are wrestling in the snow / the polar bears fought over the kill / a couple of polar bear playing each other / two bears are fighting / two bears are fighting / polar bears are fighting / two polar bears are fighting / two bear are walking / two polar bears are fighting / polar bears are playing / polar bears fighting with each other / polar bears are fighting / polar bears are fighting / a and a polar bear come face to face / two polar bears are fighting / two polar bears are fighting with each other on the / two polar bears are fighting / a and a polar bear play / the animals are playing / fighting of bears / two beer playing in the field / the polar bears are fighting / an injured polar bear wrestles with another bear / the polar bears fought over the kill / the polar bears are attacking each other / two polar bears are fighting / two polar bears are fighting / polar bears are fighting each other / two polar bears are fighting / polar bears are fighting / the polar bears fought over the kill on the ice
rw9h_574HxE_59_66, a man is running, the couple is walking the field / a couple walking in park / a couple are walking together / a man and woman walk down a field / couples enjoy happy times / a man and a woman are walking together through a / a men and women walking in the forest / a walking in garden / an indian couple walks through a field / a man walks a woman through the park / a couple is walking together / a man and woman are walking together / a couple walks through the jungle / an indian man and woman are walking / a man and a woman walking together / a man and woman is walking together / a couple is walking together in a field / a couple singing in the movie / a tamil cinema song / a couple are walking through a field / the man and woman down the path / a man and a woman are walking in the woods / a man and woman are walking and talking / a man and a woman are walking and talking with / a man and a women are walking through a field / a man and woman are talking to each other / a man is singing with his / a man and lady are walking together / a man and a woman are walking in the woods / a man and woman are walking in garden / the boy and girl is walking the forest / two persons wake to gather in the garden / a man and a woman are walking through a field / a couple is walking along grass / the couple down the path / a man is singing while walking with a woman / a man and woman walking / a cuple walking in garden / a couple walks across a field / a young couple singing and walking / a man is walking behind the tree / a man is standing behind the tree / a man and woman walk together / south indian film song clip / a man and woman are walking in a meadow / a man and woman are walking through a field / a man and a woman walk across a field / a couple is walking in a garden / this is the scene of south indian film / a man and a woman walking in a garden are / a short scene from a movie of a couple walking / a man and a woman walk through a field / two lovers were talking each other / a man and woman is walking in the grand / this is from / a man and a woman are walking
m1c04pCYGxA_57_64, the person is doing the something, a woman is climbing a rock wall / a woman is climbing a rock wall / a woman is rock climbing on a practice wall / a woman is climbing a rock / one person going to top of the stone with help / a girl is climbing a rock wall / a girl climbing a rock wall / a girl practising on rock climbing / a woman is climbing up a rock wall / a girl climbed up a rock wall / one woman is climbing rock wall / the girl climbed up the rock wall / a woman climbing a mountain / a woman is climbing on the wall / a woman is rock climbing / a woman is climbing a climbing wall / a cute blond is climbing a rock wall / the woman is climbing the rock wall / a woman is rock climbing / a girl is climbing on a wall / a woman is climbing an rock wall / a woman is rock climbing / a woman is rock climbing on a rock climbing wall / a woman climbs a rock wall / a girl is climbing a rock wall / a woman is climbing on a wall / a woman climbing in the / a young woman is climbing a rock wall / a woman climbs a wall / a young girl climbing an rock wall / a woman is a climbing rock wall / a girl is climbing a rock wall / the lady is climbing the wall / a woman is climbing a rock wall / a girl is climbing a raw tower / a woman is climbing a rock wall / a woman a wall / a woman is climbing a rock wall / a woman is climbing on rock wall / a girl is climbing a rock wall / a woman climbs a rock wall / a woman is rock climbing / the girl climbed a rock wall / a young woman climbs a rock wall / a woman is climbing a rock wall / a lady is climbing / a girl is climbing a rock wall / a woman climbing rock wall / a woman climbs a rock wall / a woman who is is climbing a rock wall / a woman is climbing a rock wall / the woman is climbing up a rock wall / a woman is climbing a wall / a woman is climbing a rock wall / a woman is climbing wall / a girl is climbing a rock / a woman climbing a rock wall / a woman is in rock climbing / woman is climbing a rock wall / a young woman climbs a rock wall
toE0QYZzJKE_1_8, a boy is playing, a baby is cleaning / a child the floor / a toddler is vacuuming the floor / a toddler is playing with a vacuum cleaner / a toddler is vacuuming the floor / a kid is trying to clean the floor with the / a small kid is cleaning a floor with vacuum cleaner / a baby is vacuuming the floor / a young boy is playing with a vacuum / a child is vacuuming the floor / in a baby is cleaning mat with cleaner / a baby is vacuuming / a baby is vacuuming the floor / an asian toddler is using a vacuum / a baby is vacuuming / baby cleaning floor by vaccum cleaner / a baby is learning to use a vacuum cleaner / a toddler he is using a cleaner / a baby is vacuuming / a young child is operating a vacuum cleaner in front / a child is playing with a vacuum cleaner / a child is playing with the vacuum cleaner / a baby is vacuuming the floor / a small child is using a vacuum cleaner on a / a small child is cleaning / a child is using a vaccum cleaner / the small boy is vacuuming the floor / a baby is a vaccum cleaner / baby is vacuuming floor / a toddler vacuuming / an asian toddler girl is vacuuming / a baby is playing with vacuum cleaner / a child is using cleaner / the toddler tries to vacuum the / a baby is vacuuming a with a vacuum cleaner / a young child is vacuuming the floor / a toddler attempts to vacuum the floor / a young child is using a vacuum cleaner / a kid trying to clean room using vacuum pump / a child uses a vacuum cleaner / the baby is trying to use the vacuum cleaner / small child vacuuming / a toddler is pretending to vacuum a mat / the child is vacuum cleaning the floor / a baby the floor
