lv8d_qLLqsk_1_20, a man is playing a guitar, a man is playing the guitar and singing / a man is singing and swimming / a man sings and strums an acoustic guitar / a man is playing guitar / a man is singing and playing the guitar / a boy playing a guitar / a man is singing while playing guitar / a man is playing the guitar and singing / a person playing a gitter / a man is playing a guitar / a person is playing guitar / a man singing a song / a man plays a guitar / a man plays a guitar / the man play the guitor and sing / the man is singing and playing the guitar / a man is playing guitar in the room / a boy is playing a guitar / the man played his guitar / a boy playing some sort of notes on a guitar / one boy is playing guitar / a man in a green tshirt playing the guitar / man playing guitar and sing tamil song / a man is playing guitar / a man is singing and playing a guitar / a man is playing a guitar and singing / a man plays the guitar / the person is playing guttier / a man is playing a guitar / a man is playing guitar / a man plays the guitar / a man playing guitar / a man is playing a guitar and singing / the man played his guitar / a men playing the instrument / the man is singing and playing the guitar / a man is playing the guitar / a man is playing the guitar / a man is playing a guitar / a man playing gitar / a man is singing and playing a guitar / a young man plays the guitar and sings a song
xSmfK498DjI_1_20, a woman is exercising, nice knife trick performed by a chinese girl with single / a girl is playing with knife / a girl is doing tricks with a knife / a woman seated on a chair a knife rapidly / the lady flipped a knife around / a woman is doing tricks with a knife / one girl is playing with knife / a girl is flipping a knife open and closed / a woman is playing with a knife / the girl is playing with a knife / a girl is take any thing / a woman is flipping around a knife / a woman is flipping a knife / a girl is playing with a knife / a woman s playing with a knife / she is playing with knife / the girl flipped a knife around in her hand / a woman is playing with a knife / a woman is demonstrating a knife / a girl is flipping a knife / a woman is performing tricks with a knife / a girl is twirling a / a lady doing some tricks with the knife / a woman is doing knife tricks / a woman is performing knife tricks / a woman does tricks with a knife / a woman is doing some tricks with knife / a woman is flipping a / the woman is playing with a knife / a woman is and twirling a knife / a lady playing with a knife / the lady beautifully use the knife move and / a woman is doing some trick with knife / a woman spins a knife around / a girl is demonstrating a knife / a woman demonstrates knife flipping skills / a woman is moving a knife all around / a lady circle the knife by hand
p7IAuvd87hQ_12_19, a girl is riding a horse, three girls are riding in a cart / the girls are riding in the horse cart / three girls are riding in a cart pulled by a / some girls horse cart riding / a lady and children are travel in the horse cart / a family riding a horse on a two wheel / three people are riding a horse and cart / a woman and two children in a are being / three girls are riding on a cart pulled by a / three girls in colorful dresses riding in a horse drawn / horse cart is driven by girls / people are riding a horse drawn cart / girls are riding in a horse buggy / a horse is a family / 3 people ride in a horse cart / a horse is pulling a cart / three ride in a horse drawn cart / a horse pulls children in a cart / three girls are riding in the horse cart / a woman and two girls are taking a horse cart / girls are riding / a horse draws a with three people in it / two little girls for a ride in a horse cart / the little girls rode in a / some girls horse cart riding / people ride in a horse drawn cart / three girls were going horse ride / three children are riding on a horse cart / girls enjoying a ride on a horse cart in a / three people are on a cart being pulled by a / girls on horse cart / some children are riding on a horse cart / three children are traveling in a horse cart / three woman are going on a horse cart / girls were enjoying horse ride / horse cart ride / a horse is pulling kids / children playing with horse / three women are riding a horse / girls are riding in a horse / people riding in a cart / girls are riding in a horse cart / the two girls rode a cart / a black horse is on a pulling a / three people are riding a cart being pulled by a / super horse cart ride / three people are riding in a cart pulled by a / three woman are riding in a cart pulled by a / the girls are riding in a / a horse is pulling three girls on a cart / the girls are going in cart / a horse pulls around three people in a cart / a horse riding / a horse is pulling three people in a cart / the woman and girl are in a horse drawn / 3 girls going on horse cart ride / three go on a horse cart ride / a horse is pulling three people in a cart / girls are riding a horse cart
rlQ2kW-FvMk_66_79, a man is doing exercise, a man is using a model to explain an exercise / a trainer is showing us how the woman exercises / a coach teaching / a woman is doing exercises with a man explaining what / someone is exercising / a man a woman as she does exercises on / a man is an exercising woman / two people demonstrate an exercise / a man demonstrating a women performing exercise / a man is training a woman to do exercises / the trainer demonstrated how to stretch the leg / a woman using the correct form while / a man teaching exercise to a girl / the woman is exercising / the couple are showing exercises / a man and woman are exercising / working out in clothes / a aerobics shows how to work out the butt / a woman exercises while a man explains her / a man is training a woman to exercise / a man is trained with model girl / a woman demonstrates exercise moves while a man / two men were fighting / a man is showing the / a woman is doing leg lifts / a women demonstrates how to exercise to get a / a girl is taking exercise / a man is teaching exercise to a girl / the trainer the girl stretch / a man is teaching aerobics to a woman / a man is instructing or describing a woman who is / a men and women is doing exercise / a woman is exercising / the person is telling how to do exercise / a man and a woman are working out / a man giving training of aerobics to a woman / a man and woman demonstrate an exercise / a man teach a girl to do an exercise / a lady is doing some exercise and a gym / a woman is doing exercises on a mat while / the woman is exercising
qNjeEx92rTA_281_299, a man is preparing a dish, a man stirs chocolate icing in a bowl / demonstrating to make a chocolate cake as mixing and making / a woman shows how to make chocolate cake / a person is mixing cake batter in a bowl / cake batter is being mixed / someone is mixing chocolate / the cook is stirring the batter / mixing up the chocolate with spoon in the bowl / a woman is mixing cake mix / a person is mixing cake batter / one person make a / someone stirred up chocolate pudding / choclate cream was prepared on a bowl for making choclate / a yummy chocolate cake ready to be eaten / the batter is mixed into a thick / a man preparing the chocolate cake / a man is explaining the while chocolate / the man is stirring a bowl of chocolate batter / a woman is stirring a chocolate / a man mixing chocolate in a bowl / a man is mixing chocolate in a bowl / a person is stirring chocolate mix / a baker stirs batter for a chocolate cake / a woman is mixing chocolate batter with a spoon / someone is mixing up chocolate batter in a bowl / a person is mixing a batch of chocolate with a / a baker mixes cake batter / a man is stiring cake batter in a bowl / a woman stirs cake batter with a spoon / a man is mixing chocolate / a man mixes chocolate / someone is mixing melted chocolate in a glass turning / a chocolate mixture is stired / a person is mixing ingredients for making a cake / someone is stirring cake batter / in the kitchen makes a chocolate mud cake / a man is whisking a chocolate cake mixture in a / the cook is stirring chocolate batter / making paste of chocolate in a for making cake / somone is mixing batter / a man is showing the process on how to / the lady mixed the chocolate cake batter / man mixing a choclate mixture / making of chocolate cake
zTn-nNj5Bng_61_77, a man is riding a horse, someone is riding a horse / a woman is riding a horse / a woman is riding a horse in an open ground / the and rider trotted in the field / a man is riding in the horse / a person is riding a horse / a man riding on horse / a woman is riding a horse / a man is riding a horse / a man is riding on the horse / a person is riding a horse / people are riding a horse / a person is riding a horse / a horse rider is riding his horse / the woman is riding a horse / a rider on horse trots then / a man ride on a horse / an individual rides a horse around a field / a rider their horse in show / the man is riding the horse / a riding a horse / a woman is riding her horse / a man is riding a horse / a man is riding the horse / a woman galloping on a horse / man riding horse / a player taking some kind of training on a / a person is riding a horse / a man rides a horse the on ground / a man riding horse / one man riding on a horse / a men walking on horse / a person rides a horse on a track / someone is riding a horse / a woman is riding on a horse / the is riding in r race horse / a man is riding on the horse / a guy is riding in the horse / the horse and rider trotted in the field / a man riding a horse / the horse and his jockey / a man is riding a horse on a track / a horse is around a course in a field / a person is riding a horse / horse riding for men / a man is riding a horse / a woman riding in horse competition / a man is riding on a horse / a woman rides a horse / a man riding with horse / a girl is riding a horse / a person is riding a horse
k4hhWYtaQ14_0_10, a dog is playing, the baby and the dog played with the ball on / the little girl played with the ball and dog on / an animal plays with a baby / a puppy plays with a toddler / a baby is throwing a ball on a dog / playing baby with doggy / a baby is playing with a dog / a baby is playing ball with a dog / a dog is playing with a baby / a child is playing with the ball / a baby and a dog are playing with a ball / the baby playing with ball and the dog / a baby is playing with a dog and a soccer / a puppy is playing with a baby / a young girl is throwing a ball at a puppy / a small boy is playing a ball with a dog / a baby plays with a puppy / a girl is playing with a puppy / the cat playing / a child playing with dog in / a dog is playing with a baby / the dog and baby are playing / a baby and a dog playing with a ball / a baby and a dog play with a ball / a baby and a dog play in the yard / cute baby and funny dog / a baby playing with a puppy and a ball / a child is playing with dog / a baby is playing with a dog / a dog and a child are playing / a baby and a puppy are playing together / a baby and puppy is playing with a ball / a baby plays with a dog and ball / a baby plays with a dog / a toddler is playing with a pet dog and a / a small baby and a puppy are playing with a / the little girl played on the grass with a dog / boy playing with dog and ball / the baby is playing with a ball and dog / a toddler is playing with a puppy and a ball / a baby playing with a puppy / a dog is playing with a kid / a dog and a child are playing together / a kid playing with a puppy / a toddler and a puppy are playing / a baby is playing with a dog
nTasT5h0LEg_12_14, a dog is playing, a cat is come out from inside of sofa / funny is nicely play with the child also / a cat is playing with a cat toy / a cat crawls out of a couch / the cat came up out of the couch / a cat crawls out from between the and the / a cat running / a cat crawls out of a couch / a cat comes out from under the sofa / a pussy cat coming out of the edge / cats is running and jumping here and there / a cat is on a sofa / the cats are doing something funny / the cat came out of the couch / the cat is playing the sofa / a cat crawls out of the crack behind a sofa / a cat climbs out from inside a couch / the cat is playing on the sofa / a cat emerges from a sofa / a cat playing on bed / the cat came out of the couch / a cat on sofa and stairing at another cat / a cat is walking in sofa / a cat is coming out from the back side of / the cats are playing / a cat crawls forth from a couch / a cat is crawling out from inside a couch / a funny cat is doing so fun / a cat is climbing out a couch / a cat come from the sofa / a cat is on the sofa / a black and white colored cat standing on a grey / the cat is on the couch / a cat is playing / the cat is on the chair / a cat crawls out of a couch / a cat comes out of a couch seat / a cat is sitting on the sofa / a cat is emerging from a couch
m1NR0uNNs5Y_123_129, a man is slicing an onion, a women is cutting the vegetable / a chef is slicing an onion / a person is cutting an onion / the is cutting the something / one lady cutting the onion with knife / a person with a knife is slicing an onion / a woman is slicing an onion / a person cutting potatos / someone is dicing an onion with a large knife / a person is chopping an onion into pieces with a / a chef explaining of knife / a woman is cutting an onion / the lady sliced the onion / a gives some tips how to our knife / a woman is chopping an onion / a woman is chopping an onion / a woman is cutting the onion / the your / the lady sliced and cut the onion / a person cuts an onion / the person is dicing onions / the woman is showing tips on how to use a / a woman is dicing an onion / a person chops an onion / a woman is slicing an onion / a woman is slicing onions / a person cuts an onion / a woman is chopping an onion / a to our knife skills video / a woman is cutting an onion / a woman is cutting an onion / a man cooking his kichen / the man is dicing onions / a person is slicing an onion into pieces / a woman is cutting onions / a woman is cutting an onion / someone is slicing an onion / a woman dices an onion
wFX6bXLbHW4_83_90, a man and woman are kissing, the man tried to shoot the / 9 from outer space / shoot the man / a man is being shot / two men are shooting a man / the man shot the with a gun / a man is walking / a man with a pistol shoots another man / a man is shooting another man with a pistol / the man is shooting the / a man shooting / some persons are fell down / two men are shooting at a / when did they this classic this i like / a man is shooting another man / are shooting a man / a man shooting an another like a ghost with his / a man shoots a pistol at a monster / a man is shooting another man / the man is shooting a gun at the / a man is firing another man / a man shooting other man / a man wearing a black is walking toward a / a man sprays a at another man / was very bad / the person is shooting the another person / a movie named as 9 from outer space trailer / a man in a black a to / a man shoots a man
r0rmrbTb7fU_98_109, a girl is putting on makeup, a woman is making an eyeshadow / a girl is doing makeup / a woman is putting on eyeshadow / a woman puts on some eye makeup / a woman is applying eye liner / a girl / a woman is putting on gold eyeshadow / a woman applies makeup to her eye / a young woman is applying eye shadow to her / a lady is putting eye shadow on her eyes / a girl is putting on eye makeup / someone is putting on makeup / a girl is applying on her eye / a woman is putting eyeshadow on / the girl is doing the make up / the woman is applying eye makeup / a woman is applying eye shadow / a girl make up her face / a girl makeup / the woman is applying eye makeup / a girl is putting on eyeshadow / the girl applied gold eyeshadow to her eyes / a woman is applying eye shadow / a young woman is applying eyeshadow to her / a woman is applying eye shadow / a woman is applying eye shadow / a woman is putting makeup on / a woman is putting eye shadow on her eye with / she is doing the make up / the girl applied gold eye shadow with a brush / a women is make her face
z1PEyzk4ADU_8_18, a man is playing a flute, a man is playing a flute / a person is playing music / a man is playing the flute / a man is playing a flute / a man is playing an instrument / a man plays the flute / a man is playing a flute / a man is playing / a man is playing flute / a man is playing the flute / a man playing a flute on the stage / a man is playing the flute / the person is playing the flute / a man is playing a flute / a man playing music / a man standing at a microphone is playing the flute / the man played his flute outside / the man played his flute outside / a person playing musical instrument / the man is playing the flute / the man played his flute with his group / a man is playing a flute / a man is playing a flute / a man is playing a large flute / a person is playing the flute / a man standing is playing the flute in front of / a man is playing a flute / a man is playing a flute / a man is playing a flute / a man plays the flute / a man is playing an instrument / a man is playing a flute / a man is playing a flute / i like the flute and its owner was playing it / a man is playing a flute / a man is playing instrument / the man is playing the flute
pGCRurvXQGM_45_56, a man is running, a man is riding a scooter and falls off / a man is falling off a / a man riding a scooter down the street falls / a kid wrecks on his scooter / a man falls down a cycle / a man riding a cycle and falling on the road / a man crashes his motor scooter / the man fell off his scooter / a boy is cycling his bicycle but he crashed / a man fell off his scooter / a man is riding a scooter and he falls / a man is falling from a scooter / a man have an / a man falls while riding a scooter / a man falls when riding a scooter / a man is riding a scooter / a man crashes his kick scooter / an is falling from the board / a man is speeding on a scooter and falls hard / a man riding a scooter on the road loses balance / a man is riding a miniature scooter along a road / a man is falling down in the skating / a man riding and falling on a power scooter / a man fallen down on the road / the man fell off his scooter / a guy is to somewhere / the man fell from the scooter / the man fell off his scooter / a man is falling off his scooter and into the / a man / a guy riding a scooter wipes out / a man falls off his scooter and hits the street / going down town / a man falls off his scooter / that like fun but dangerous and funny at the / a person is driving his scooter and he crashed / a man falling off a scooter / a boy and gets while riding a cycle / a man falls off from a scooter while riding it / a man on a scooter crashes / a man is going down the street on a scooter / the man fell off his scooter
vDhEpqfhVI0_0_8, a panda is playing, a panda bear is chewing on a stick / a panda is eating a stick / a panda is laying on its back nibbling on a / a panda is lying on the ground with a / a panda is eating grass / the panda chewed on bamboo / a baby panda is biting a stick / an animal eats / a baby panda is eating / a panda bear chews on a stem / a baby panda is playing / a baby panda is eating a / a panda bear is chewing on a stick / sleeping panda on road / this bear is played / very cute and baby panda / a panda chewing a grass / a panda beat is chewing on a stick / a cute baby panda / the panda is nibbling on a stick / the panda bear chewed on a on his back / baby panda is relaxing / a panda is lying / a baby panda is chewing on a / a baby panda is playing / a baby panda plays with a stick / the panda is lying down and eating / a baby panda is eating / a panda bear lying on his back is chewing a / a small bear eating / the panda is lying down / baby panda eating / baby panda / a baby panda is playing / a baby panda is chewing something / the animal is eating something / a baby panda is playing with a stick / a panda is chewing on a stick / a panda cub is chewing some grass / a small panda is resting on the ground on his / a panda is chewing on a / a panda is chewing on a / a baby panda is eating something
vMoOpQQy6sI_22_55, the girls are dancing, the girls are dancing / two girls in very funny style / the girls are dancing / two girls are dancing in their bedroom / two women are dancing / the girls danced in the bedroom / two girls are dancing / the girls are dancing / two girls danced in their room / two women dancing in a short pants in a happy / two girls are dancing / girls are dancing / two girls are dancing / girls are dancing / two girls are dancing / two girls are dancing / two girls are dancing / two girls are dancing to soldier boy / two girls are dancing / two women perform a dance / two women are dancing in to music in a / two girls perform a dance routine / two girls dance / two women are dancing / this is our first lesson in aerobics / two girls are synchronized dancing / two girls dancing / two girls are dancing / girls are dancing / two girls are dancing / two young ladies are dancing / ladies are dancing / a girls are dancing / girls are dancing / two girls are dancing / two girls are dancing in the room / two girls are dancing / the girls danced in the bedroom / girls are dancing / two girls dance around / girls are dancing / girls are dancing / girls are dancing / two girls are dancing
jbzaMtPYtl8_48_58, the people are playing, two men are rolling heavy tyre / two men are flipping over / men are moving / men are in a race / men are flipping / two people flipped in a race / two men compete in a tire rolling race / a strong person pulling a big tyre / a short clip about a man at / two men are moving / two men are pushing large / how is the man / two men are flipping heavy / men are pushing large / two men race by flipping a large truck tyre / two man playing a game with tyre / two men are rolling huge sideways down a street / in a race held each of the two men is / men are flipping large in a race / two men are rolling / men are turning over / men are flipping / men are flipping large / two men each flip a huge tire down the pavement / men are rolling / two people flipped in a race / the men are rolling huge in a race / some persons are lift the heavy / two men are pushing large / the men are moving the huge / the person is doing the something / two men are moving / two men are rolling / men are rolling big tyre / men are pushing large / two men are rolling the big tyre / a man is lifting and pushing a tyre / the man is lifting the weight / two men push along the ground
k06Ge9ANKM8_5_16, a group of girls are dancing, the dog popped the on the ground / a dog is / a dog is biting and them / a dog is playing with / a dog attacks a bunch of / a dog is playing with / a cat pops a bunch of little that are / a dog is / the dog was playing colour balls / a dog is with his teeth / a dog is running around biting and many / a dog playing with / a dog playing with colorful / a dog trying to all / a dog is bursting / a dog is biting and / a dog is bursting a bunch of colorful placed / a dog is playing with balls / a dog is breaking numerous with his mouth / a dog is playing / a dog is / a dog breaking / dog / a dog is playing / the dog enjoyed / a dog is playing with / a is playing with balls / a dog is bursting / the dog popped the / a dog is / a dog is playing with ball / a dog is some / a dog is bursting / a dog is with its teeth / the dog is / the dog is playing with / a dog is a large number of small / a dog is breaking a lot of on the / a small dog is attacking / a dog is / a dog is playing with / a dog plays with a bunch of / a dog is running around / a dog is playing
oDcd2JbOyzg_38_55, a woman is slicing an onion, someone is slicing sweet onion / a person is cutting an onion into pieces / a man is cutting an onion into pieces with a / a man is preparing an onion for dicing / a man is dicing an onion / a lady sliced an onion / a man showing how to an onion / a person cutting a onion / a person is slicing an onion / a pair of hands show how to finely an / a man is cutting an onion / a man cutting onion / a man showing some sort of knife skills by cutting / a man shows how to a onion / someone sliced an onion / a man is cutting an onion / a person is slicing onions / a guy is showing skills with his knife / someone is cutting up an onion / a man cuting vegitable / a man is cutting an onion / a woman is dicing an onion / the cook is dicing an onion / how to cut onions into small / a man is slicing an onion / this is knife skills / a man cutting the onion with his knife skills / someone is cutting an onion / a man is cutting onion / a person is slicing an onion / a man slices an onion / slicing onions into little pieces / someone chopping onion with knife / a man is cutting an onion / a person cuting onion with knife / is cutting onion with knife / a man is cutting onion / a man is slicing an onion / a onion is being chopped / a person is slicing an onion / a cook cuts up an onion / the man is cutting the / a man is slicing the onion / a person is dicing and onion / a man dicing an onion / a man chops an onion finely using a knife after / a man is slicing and chopping an onion / they are showing how to cut an onion / a person slices and dices an onion
